name;TCC;LCC
org.apache.commons.collections4.functors.NonePredicate;0.0;0.0
org.apache.commons.collections4.functors.WhileClosure;0.3;0.6
org.apache.commons.collections4.functors.NotPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.PrototypeFactory;0.0;0.0
org.apache.commons.collections4.functors.PrototypeFactory.PrototypeCloneFactory;1.0;1.0
org.apache.commons.collections4.functors.PrototypeFactory.PrototypeSerializationFactory;0.0;0.0
org.apache.commons.collections4.functors.InstantiateFactory;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.CatchAndRethrowClosure;0.0;0.0
org.apache.commons.collections4.functors.InstantiateTransformer;0.0;0.0
org.apache.commons.collections4.functors.ChainedClosure;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.NotNullPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.IfTransformer;0.3;0.6
org.apache.commons.collections4.functors.InstanceofPredicate;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.FunctorUtils;0.0;0.0
org.apache.commons.collections4.functors.NOPClosure;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.functors.EqualPredicate;0.6666666666666666;1.0
org.apache.commons.collections4.functors.FactoryTransformer;0.3333333333333333;0.3333333333333333
org.apache.commons.collections4.ArrayUtils;0.0;0.0
org.apache.commons.collections4.MultiSetUtils;0.0;0.0
